premise,hypothesis,label,triplet_nr,measure_1,range_bin,triplet_avg_measure_1
A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward.,Two girls are in the photo.,0,153281,0.11974707409846941,0,0.08472215846551674
A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward.,Both girls are eating a piece of fruit.,1,153281,0.0899749568536364,0,0.08472215846551674
A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward.,A team of Hells Angels beats a junkie to death.,2,153281,0.04444444444444444,0,0.08472215846551674
A lady with short hair wearing a black jacket leaned against a lamp post outside a building.,The lady has short hair,0,103184,0.2013037310196059,1,0.08459420659601007
A lady with short hair wearing a black jacket leaned against a lamp post outside a building.,the rat was running inside,2,103184,0.0,0,0.08459420659601007
A lady with short hair wearing a black jacket leaned against a lamp post outside a building.,the lady is on the street,1,103184,0.0524788887684243,0,0.08459420659601007
"Lighted night scene of a military uniformed guard standing outside behind metal street barriers, talking on a radio communications device, in front of a tank.",a man in uniform,0,27174,0.07253638355171312,0,0.08459318357132924
"Lighted night scene of a military uniformed guard standing outside behind metal street barriers, talking on a radio communications device, in front of a tank.",Military personnel standing by a tank,1,27174,0.16055351198986084,1,0.08459318357132924
"Lighted night scene of a military uniformed guard standing outside behind metal street barriers, talking on a radio communications device, in front of a tank.",two men stand near a barrier,2,27174,0.020689655172413793,0,0.08459318357132924
"Two dogs, a golden one and a white one with black patches, are running towards something.",the puppies are playing fetch.,1,7680,0.08422474408766145,0,0.08453836314049336
"Two dogs, a golden one and a white one with black patches, are running towards something.",The K9s are moving.,0,7680,0.09062073699683605,0,0.08453836314049336
"Two dogs, a golden one and a white one with black patches, are running towards something.",The dog are jumping the hurdles.,2,7680,0.07876960833698257,0,0.08453836314049336
"Two young girl jumps into a small, round area of deeper water while a young boy looks on while running past.",The boy is running.,0,20644,0.13155209435981846,0,0.08355324311729284
"Two young girl jumps into a small, round area of deeper water while a young boy looks on while running past.",The girls begin to swim.,1,20644,0.024,0,0.08355324311729284
"Two young girl jumps into a small, round area of deeper water while a young boy looks on while running past.",The boy is in a wheelchair.,2,20644,0.0951076349920601,0,0.08355324311729284
A woman wearing a blue and white floral patterned tank dress makes a funny face as she attempts to eat some type of foil-wrapped food.,a man is waiting for a cab,2,152113,0.020689655172413793,0,0.083350246209571
A woman wearing a blue and white floral patterned tank dress makes a funny face as she attempts to eat some type of foil-wrapped food.,she is at a carnival,1,152113,0.0672398476078464,0,0.083350246209571
A woman wearing a blue and white floral patterned tank dress makes a funny face as she attempts to eat some type of foil-wrapped food.,a woman is making a funny face,0,152113,0.1621212358484528,1,0.083350246209571
After an auto accident between the white van and the black car emergency crews work to make sure everyone is alright.,People are near two damaged vehicles.,0,105719,0.02222222222222222,0,0.08312481895137523
After an auto accident between the white van and the black car emergency crews work to make sure everyone is alright.,A crying woman is bleeding from her forehead as she gestures towards the car accident.,1,105719,0.159795658057429,1,0.08312481895137523
After an auto accident between the white van and the black car emergency crews work to make sure everyone is alright.,A crowd of people swarms around a band in the city square.,2,105719,0.06735657657447446,0,0.08312481895137523
A baker teaches a young boy how to knead dough in bakery.,The kid is making hamburger patties,2,106360,0.0,0,0.08261026730513193
A baker teaches a young boy how to knead dough in bakery.,A kid is learning how to bake,0,106360,0.17275607399482604,1,0.08261026730513193
A baker teaches a young boy how to knead dough in bakery.,The baker is nice,1,106360,0.07507472792056978,0,0.08261026730513193
Two men and one woman sitting at a table with a blue tablecloth.,Friends are together talking about food.,1,95352,0.03157894736842105,0,0.0778526218062074
Two men and one woman sitting at a table with a blue tablecloth.,A group of people are sitting.,0,95352,0.1353122513835345,0,0.0778526218062074
Two men and one woman sitting at a table with a blue tablecloth.,Friends are making a fort outside.,2,95352,0.06666666666666667,0,0.0778526218062074
"Two men wearing red pants and holding onto a vertical ladder, appear to be doing acrobats outside a building.",The ladder is on the floor.,2,4129,0.0681921650177175,0,0.07767102056907152
"Two men wearing red pants and holding onto a vertical ladder, appear to be doing acrobats outside a building.",A tall person in pants,1,4129,0.07879186634754137,0,0.07767102056907152
"Two men wearing red pants and holding onto a vertical ladder, appear to be doing acrobats outside a building.",A person in pants,0,4129,0.08602903034195569,0,0.07767102056907152
"A little boy is in a swimming pool with goggles on, covering his mouth and nose with his hands just above the surface of the water.",Girl swimming,2,64764,0.05437492606357039,0,0.07748089824557225
"A little boy is in a swimming pool with goggles on, covering his mouth and nose with his hands just above the surface of the water.",A person with green goggles,1,64764,0.13593689587139557,0,0.07748089824557225
"A little boy is in a swimming pool with goggles on, covering his mouth and nose with his hands just above the surface of the water.",Boy trying to swim,0,64764,0.0421308728017508,0,0.07748089824557225
Children study and read on chairs.,The people have their eyes shut and their hands folded.,2,117855,0.10544048230268485,0,0.07725969033105476
Children study and read on chairs.,The young people are using their brains.,0,117855,0.04285714285714285,0,0.07725969033105476
Children study and read on chairs.,The plastic seating was designed for very young people and would be outgrown soon.,1,117855,0.08348144583333658,0,0.07725969033105476
a young boy staring at what appears to be a grasshopper as he holds it in his right hand by its leg.,The boy is playing the violin.,2,18718,0.06288869102311931,0,0.0754012441425281
a young boy staring at what appears to be a grasshopper as he holds it in his right hand by its leg.,The boy is inspecting a bug.,0,18718,0.09082937304958652,0,0.0754012441425281
a young boy staring at what appears to be a grasshopper as he holds it in his right hand by its leg.,The boy is outside.,1,18718,0.07248566835487849,0,0.0754012441425281
An Asian woman in a pink dress standing in the middle of a calm street with a somewhat melancholic expression on her face.,Nobody is standing,2,51011,0.05366896565965218,0,0.07451634294048202
An Asian woman in a pink dress standing in the middle of a calm street with a somewhat melancholic expression on her face.,A tall human standing,1,51011,0.07975592218139131,0,0.07451634294048202
An Asian woman in a pink dress standing in the middle of a calm street with a somewhat melancholic expression on her face.,A human standing,0,51011,0.0901241409804026,0,0.07451634294048202
Young boy in green shirt attempts juggling.,"Shaggy the Clown uses baby heads to juggle with, because that's he rolls, yo.  Christianity!",2,11697,0.023076923076923078,0,0.07129785157706005
Young boy in green shirt attempts juggling.,A new Juggalo didn't quite get the meaning of the phrase.,1,11697,0.03157894736842105,0,0.07129785157706005
Young boy in green shirt attempts juggling.,A kid practices juggling.,0,11697,0.159237684285836,1,0.07129785157706005
"A group of men wearing white, blue, and black are marching outside with a giant cross.",men march outside,0,170342,0.14580794064258842,1,0.06841131948721275
"A group of men wearing white, blue, and black are marching outside with a giant cross.",dog on picnic table,2,170342,0.0,0,0.06841131948721275
"A group of men wearing white, blue, and black are marching outside with a giant cross.",men do religious performance,1,170342,0.05942601781904983,0,0.06841131948721275
"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are discussing a successful hostage negotiation.,1,102997,0.05454545454545454,0,0.06578983560582559
"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are performing CPR on a shooting victim.,2,102997,0.05217391304347826,0,0.06578983560582559
"Group of Police officers in uniform standing in a parking lot, smiling and talking.",More than one person conversing works in law enforcement.,0,102997,0.09065013922854398,0,0.06578983560582559
A bicyclist is jumping a horizontal wooden structure with countryside in front of him.,A bike rider jumps over a thing.,0,136033,0.0631578947368421,0,0.06549707602339182
A bicyclist is jumping a horizontal wooden structure with countryside in front of him.,A bike rider crashes his bike.,2,136033,0.06666666666666667,0,0.06549707602339182
A bicyclist is jumping a horizontal wooden structure with countryside in front of him.,A bike rider does a trick.,1,136033,0.06666666666666667,0,0.06549707602339182
Group of young women and men dressed formally eat their lunches.,The people were wearing overalls.,2,110492,0.03529411764705882,0,0.06131733328997779
Group of young women and men dressed formally eat their lunches.,They were dressed nicely.,0,110492,0.11336376457581573,0,0.06131733328997779
